Date,Open,High,Low,Close,Volume,Adj Close
1998-08-20,41.0,41.12,40.25,40.62,97980400,1.39
1998-08-19,43.5,43.75,41.0,41.0,121497600,1.4
1998-08-18,42.44,43.38,42.25,42.56,151488400,1.45
1998-08-17,41.0,42.81,39.88,41.94,232719200,1.43
1998-08-14,40.69,40.75,39.5,40.5,112694400,1.38
1998-08-13,39.94,40.75,39.38,39.44,97694800,1.35
1998-08-12,39.75,40.94,39.48,40.06,172443600,1.37
1998-08-11,37.75,41.0,37.37,39.0,439868800,1.33
1998-08-10,36.31,38.06,36.25,37.94,122150000,1.3
1998-08-07,37.19,37.37,36.0,36.5,74505200,1.25
1998-08-06,35.06,36.87,34.88,36.87,109653600,1.26
1998-08-05,33.75,36.0,33.5,36.0,113520400,1.23
1998-08-04,35.5,36.0,34.0,34.19,73480400,1.17
1998-08-03,34.25,35.56,33.25,35.12,75440400,1.2
1998-07-31,36.63,36.75,34.5,34.63,45777200,1.18
1998-07-30,35.81,36.75,35.5,36.5,90574400,1.25
1998-07-29,33.75,35.88,33.69,35.12,111930000,1.2
1998-07-28,34.06,34.63,33.0,33.62,56344400,1.15
1998-07-27,34.25,34.88,33.25,34.44,53558400,1.18
1998-07-24,35.37,35.5,33.81,34.69,67821600,1.18
1998-07-23,34.81,35.62,34.75,34.94,63282800,1.19
1998-07-22,34.94,35.62,34.25,35.0,70182000,1.19
1998-07-21,36.13,37.0,35.56,35.62,82376000,1.22
1998-07-20,36.56,36.63,35.5,36.25,95972800,1.24
1998-07-17,37.25,37.25,36.19,36.87,157388000,1.26
1998-07-16,37.88,38.13,35.75,37.5,640337600,1.28
1998-07-15,33.69,34.69,33.5,34.44,148741600,1.18
1998-07-14,33.94,34.0,33.13,33.44,137132800,1.14
1998-07-13,31.94,34.12,31.87,33.94,178847200,1.16
1998-07-10,32.19,32.63,31.75,32.06,75630800,1.09
1998-07-09,32.94,33.62,31.44,31.69,141652000,1.08
1998-07-08,30.75,32.94,30.69,32.56,233203600,1.11
1998-07-07,30.37,30.88,30.0,30.5,60368000,1.04
1998-07-06,29.5,30.37,29.13,30.37,67737600,1.04
1998-07-02,29.69,30.06,29.0,29.0,74527600,0.99
1998-07-01,28.88,30.0,28.5,29.94,78528800,1.02
1998-06-30,28.62,28.81,28.12,28.69,32765600,0.98
1998-06-29,28.25,28.81,28.06,28.69,41546400,0.98
1998-06-26,28.5,28.62,27.75,28.19,27778800,0.96
1998-06-25,28.56,28.81,28.31,28.56,47952800,0.98
1998-06-24,27.75,28.62,27.31,28.25,68448800,0.96
1998-06-23,27.44,28.12,27.25,27.81,57764000,0.95
1998-06-22,27.0,27.56,26.75,27.38,33642000,0.93
1998-06-19,27.38,27.44,26.75,27.06,34389600,0.92
1998-06-18,27.75,28.06,27.19,27.31,29999200,0.93
1998-06-17,28.0,28.56,27.94,28.12,46793600,0.96
1998-06-16,27.69,28.12,27.31,28.0,32421200,0.96
1998-06-15,27.25,28.25,27.25,27.5,34165600,0.94
1998-06-12,27.63,28.25,27.38,28.12,55963600,0.96
1998-06-11,28.19,28.62,27.81,27.81,45029600,0.95
1998-06-10,28.0,29.0,27.63,28.06,57307600,0.96
1998-06-09,27.38,28.5,27.38,28.25,68936000,0.96
1998-06-08,27.0,27.69,26.81,27.25,31656800,0.93
1998-06-05,26.87,27.25,26.37,26.87,30830800,0.92
1998-06-04,26.62,26.87,25.81,26.81,39034800,0.92
1998-06-03,27.12,27.25,26.19,26.31,36285200,0.9
1998-06-02,26.44,27.31,26.0,26.87,44825200,0.92
1998-06-01,26.5,27.63,25.63,26.25,79923200,0.9
1998-05-29,27.5,27.56,26.44,26.62,54180000,0.91
1998-05-28,26.75,27.88,26.75,27.44,74622800,0.94
1998-05-27,25.69,26.81,25.63,26.75,92548400,0.91
1998-05-26,28.06,28.25,26.62,26.69,77943600,0.91
1998-05-22,28.75,28.75,27.31,27.88,66648400,0.95
1998-05-21,29.56,29.69,28.62,28.88,32748800,0.99
1998-05-20,29.63,29.87,28.75,29.56,47544000,1.01
1998-05-19,28.94,29.44,28.81,29.38,54566400,1.0
1998-05-18,29.38,29.56,28.37,28.5,58097200,0.97
1998-05-15,30.06,30.37,29.25,29.56,68146400,1.01
1998-05-14,30.37,30.44,29.75,30.06,40670000,1.03
1998-05-13,30.06,30.81,29.63,30.44,78604400,1.04
1998-05-12,30.56,30.75,29.94,30.12,64453200,1.03
1998-05-11,30.88,31.62,30.75,30.94,166255600,1.06
1998-05-08,30.06,30.5,29.94,30.44,67704000,1.04
1998-05-07,30.56,30.62,29.87,30.19,138224800,1.03
1998-05-06,29.87,30.44,29.25,30.31,224252000,1.03
1998-05-05,29.25,29.87,29.13,29.69,104820800,1.01
1998-05-04,28.88,29.5,28.88,29.06,142786000,0.99
1998-05-01,27.5,28.25,26.87,28.0,46018000,0.96
1998-04-30,27.38,27.63,27.06,27.38,44987600,0.93
1998-04-29,26.94,27.44,26.75,27.0,47384400,0.92
1998-04-28,27.88,28.0,26.25,26.94,59292800,0.92
1998-04-27,26.75,27.75,26.75,27.75,102449200,0.95
1998-04-24,27.75,28.25,27.5,27.94,53886000,0.95
1998-04-23,27.44,29.0,27.19,27.69,118823600,0.95
1998-04-22,28.75,29.0,27.5,27.5,71237600,0.94
1998-04-21,29.06,29.13,28.5,29.0,87007200,0.99
1998-04-20,27.63,29.5,27.56,29.0,129444000,0.99
1998-04-17,28.56,28.62,27.69,27.94,148041600,0.95
1998-04-16,29.25,29.63,28.19,28.62,459488400,0.98
1998-04-15,27.19,27.5,26.62,27.44,139378400,0.94
1998-04-14,26.37,27.25,26.37,26.94,81961600,0.92
1998-04-13,25.63,26.69,25.0,26.44,72074800,0.9
1998-04-09,25.06,25.88,25.0,25.63,42576800,0.87
1998-04-08,25.25,25.38,24.69,25.0,56299600,0.85
1998-04-07,25.81,26.0,24.87,25.5,73175200,0.87
1998-04-06,27.0,27.0,26.19,26.25,86898000,0.9
1998-04-03,27.12,27.25,26.81,27.06,50766800,0.92
1998-04-02,27.31,27.44,26.94,27.31,48577200,0.93
1998-04-01,27.44,27.81,27.06,27.5,46720800,0.94
1998-03-31,27.44,27.81,27.25,27.5,66724000,0.94
1998-03-30,26.75,27.5,26.75,27.44,62675200,0.94
1998-03-27,26.62,27.31,26.37,26.94,63898800,0.92
1998-03-26,26.75,27.0,26.44,26.56,50741600,0.91
1998-03-25,27.63,27.75,26.37,27.16,96843600,0.93
1998-03-24,26.37,28.0,26.25,28.0,168982800,0.96
1998-03-23,25.94,26.25,24.62,26.13,103684000,0.89
1998-03-20,26.69,26.87,26.0,26.37,53869200,0.9
1998-03-19,26.87,26.94,26.56,26.75,40014800,0.91
1998-03-18,26.0,26.94,26.0,26.94,69249600,0.92
1998-03-17,26.5,26.69,25.88,26.34,102564000,0.9
1998-03-16,27.12,27.25,26.19,26.69,100590000,0.91
1998-03-13,27.25,27.25,26.25,27.12,141540000,0.93
1998-03-12,26.13,27.0,25.56,27.0,186090800,0.92
1998-03-11,25.12,26.19,24.56,26.13,303584400,0.89
1998-03-10,23.0,24.5,22.94,24.06,178225600,0.82
1998-03-09,23.75,24.31,22.5,22.75,143732400,0.78
1998-03-06,23.88,24.5,23.37,24.44,166616800,0.83
1998-03-05,23.25,24.25,23.12,24.06,168781200,0.82
1998-03-04,22.87,24.75,22.87,24.44,204456000,0.83
1998-03-03,21.88,23.19,21.62,23.12,83518400,0.79
1998-03-02,23.56,23.56,22.25,22.75,100111200,0.78
1998-02-27,23.31,23.88,22.56,23.62,129900400,0.81
1998-02-26,22.31,23.56,21.88,23.5,148783600,0.8
1998-02-25,21.31,22.75,20.94,22.31,178166800,0.76
1998-02-24,21.31,21.37,20.75,21.31,114147600,0.73
1998-02-23,20.12,21.62,20.0,21.25,119372400,0.73
1998-02-20,20.5,20.56,19.81,20.0,81354000,0.68
1998-02-19,20.88,20.94,20.0,20.44,99915200,0.7
1998-02-18,19.56,20.75,19.56,20.56,123648000,0.7
1998-02-17,19.5,19.75,19.5,19.62,45687600,0.67
1998-02-13,19.19,19.87,19.0,19.5,51998800,0.67
1998-02-12,19.13,19.44,19.06,19.37,50937600,0.66
1998-02-11,19.5,19.5,18.88,19.0,52917200,0.65
1998-02-10,19.13,19.56,19.06,19.44,105504000,0.66
1998-02-09,18.38,19.5,18.38,19.19,123667600,0.65
1998-02-06,18.38,18.69,18.25,18.5,50584800,0.63
1998-02-05,18.25,18.5,18.0,18.31,59567200,0.63
1998-02-04,18.06,18.5,18.0,18.25,42548800,0.62
1998-02-03,17.69,18.63,17.69,18.31,100654400,0.63
1998-02-02,18.5,18.5,17.38,17.69,159185600,0.6
1998-01-30,18.31,18.88,18.25,18.31,40611200,0.63
1998-01-29,18.94,19.13,18.5,18.5,52970400,0.63
1998-01-28,19.19,19.37,18.63,19.19,37780400,0.65
1998-01-27,19.19,19.69,19.0,19.13,28058800,0.65
1998-01-26,19.44,19.56,18.81,19.44,36610000,0.66
1998-01-23,19.37,19.69,19.25,19.5,58290400,0.67
1998-01-22,18.69,19.75,18.63,19.25,82432000,0.66
1998-01-21,18.75,19.06,18.56,18.91,47552400,0.65
1998-01-20,19.06,19.31,18.63,19.06,60390400,0.65
1998-01-16,19.44,19.44,18.69,18.81,61588800,0.64
1998-01-15,19.19,19.75,18.63,19.19,139818000,0.65
1998-01-14,19.87,19.94,19.25,19.75,147316400,0.67
1998-01-13,18.63,19.62,18.5,19.5,159213600,0.67
1998-01-12,17.44,18.63,17.13,18.25,129099600,0.62
1998-01-09,18.12,19.37,17.5,18.19,221636800,0.62
1998-01-08,17.44,18.63,16.94,18.19,193505200,0.62
1998-01-07,18.81,19.0,17.31,17.5,260405600,0.6
1998-01-06,15.94,20.0,14.75,18.94,453118400,0.65
1998-01-05,16.5,16.56,15.19,15.87,162968400,0.54
1998-01-02,13.63,16.25,13.5,16.25,179527600,0.55
1997-12-31,13.12,13.63,12.94,13.12,101589600,0.45
1997-12-30,13.0,13.44,12.75,13.19,85626800,0.45
1997-12-29,13.31,13.44,12.87,13.12,69549200,0.45
1997-12-26,13.06,13.38,13.0,13.31,26969600,0.45
1997-12-24,13.0,13.25,13.0,13.12,24458000,0.45
1997-12-23,13.12,13.31,12.94,12.94,114707600,0.44
1997-12-22,13.88,14.0,13.19,13.31,39869200,0.45
1997-12-19,13.56,13.88,13.25,13.69,47653200,0.47
1997-12-18,14.0,14.0,13.75,13.81,50512000,0.47
1997-12-17,14.31,14.56,13.94,13.94,66323600,0.48
1997-12-16,14.0,14.37,14.0,14.31,46407200,0.49
1997-12-15,14.12,14.25,13.75,13.94,41473600,0.48
1997-12-12,14.75,14.88,14.0,14.12,40140800,0.48
1997-12-11,14.44,14.56,13.88,14.56,64234800,0.5
1997-12-10,15.06,15.06,14.5,14.75,48720000,0.5
1997-12-09,15.5,15.69,15.0,15.25,60762800,0.52
1997-12-08,15.56,15.75,15.38,15.56,33395600,0.53
1997-12-05,15.56,16.0,15.56,15.81,55367200,0.54
1997-12-04,16.0,16.0,15.63,15.63,49910000,0.53
1997-12-03,16.06,16.12,15.69,15.75,85764000,0.54
1997-12-02,17.38,17.5,15.87,15.87,99204000,0.54
1997-12-01,17.69,17.94,17.25,17.75,21809200,0.61
1997-11-28,17.62,17.87,17.44,17.75,10329200,0.61
1997-11-26,17.38,17.69,17.25,17.5,15103200,0.6
1997-11-25,17.69,17.87,16.88,17.38,51357600,0.59
1997-11-24,17.56,18.0,17.5,17.62,39337200,0.6
1997-11-21,18.63,18.69,18.0,18.19,24444000,0.62
1997-11-20,18.19,18.63,18.12,18.5,32043200,0.63
1997-11-19,17.87,18.31,17.87,18.25,19896800,0.62
1997-11-18,18.5,18.5,18.06,18.06,36660400,0.62
1997-11-17,18.88,18.94,18.33,18.5,51256800,0.63
1997-11-14,18.25,18.5,18.0,18.44,33759600,0.63
1997-11-13,18.0,18.06,17.5,18.0,64380400,0.61
1997-11-12,18.06,18.5,17.56,17.62,52015600,0.6
1997-11-11,19.0,19.0,18.12,18.38,83120800,0.63
1997-11-10,21.0,21.5,18.5,18.69,349560400,0.64
1997-11-07,18.88,20.0,18.75,19.75,198903600,0.67
1997-11-06,18.88,19.5,18.88,19.0,154271600,0.65
1997-11-05,18.25,18.63,18.06,18.38,96779200,0.63
1997-11-04,17.75,18.12,17.5,17.94,42148400,0.61
1997-11-03,17.56,17.75,17.06,17.38,31502800,0.59
1997-10-31,17.38,17.38,16.62,17.03,66771600,0.58
1997-10-30,17.06,17.56,16.5,16.5,47238800,0.56
1997-10-29,18.44,18.5,17.25,17.5,44396800,0.6
1997-10-28,16.0,18.5,15.87,18.12,85828400,0.62
1997-10-27,16.75,18.12,16.75,16.75,82339600,0.57
1997-10-24,18.12,18.38,16.5,16.56,97059200,0.57
1997-10-23,18.0,18.19,17.75,17.75,46695600,0.61
1997-10-22,19.06,19.25,18.5,18.56,37794400,0.63
1997-10-21,18.88,19.31,18.69,19.06,118818000,0.65
1997-10-20,20.12,20.19,18.63,18.69,102958800,0.64
1997-10-17,21.12,21.12,19.87,20.12,109667600,0.69
1997-10-16,21.12,22.06,20.88,21.5,184797200,0.73
1997-10-15,22.13,24.75,22.13,23.81,202717200,0.81
1997-10-14,22.69,22.75,22.19,22.69,41454000,0.77
1997-10-13,22.75,22.87,22.19,22.69,39656400,0.77
1997-10-10,21.5,22.75,21.5,22.69,67600400,0.77
1997-10-09,21.25,22.5,21.19,21.75,46832800,0.74
1997-10-08,21.75,21.81,21.31,21.5,27210400,0.73
1997-10-07,21.88,22.0,21.81,21.81,27322400,0.74
1997-10-06,22.19,22.25,21.69,21.94,23324000,0.75
1997-10-03,22.0,22.25,21.69,22.13,40558000,0.76
1997-10-02,21.44,22.0,21.37,21.94,33852000,0.75
1997-10-01,21.69,21.75,21.37,21.53,32617200,0.73
1997-09-30,22.0,22.31,21.69,21.69,35142800,0.74
1997-09-29,21.69,22.25,21.56,22.06,41809600,0.75
1997-09-26,21.5,21.94,21.12,21.31,52080000,0.73
1997-09-25,21.31,21.75,21.0,21.12,55846000,0.72
1997-09-24,21.69,21.75,21.37,21.5,55608000,0.73
1997-09-23,22.25,22.25,21.69,21.75,50134000,0.74
1997-09-22,22.13,23.06,22.0,22.81,50092000,0.78
1997-09-19,22.19,22.19,21.75,21.94,23732800,0.75
1997-09-18,21.5,22.5,21.5,22.31,42291200,0.76
1997-09-17,22.0,22.0,21.69,21.81,21691600,0.74
1997-09-16,22.06,22.14,21.75,21.94,33555200,0.75
1997-09-15,21.88,22.13,21.5,21.5,24228400,0.73
1997-09-12,22.19,22.25,21.44,22.06,28420000,0.75
1997-09-11,22.87,23.0,22.06,22.38,52469200,0.76
1997-09-10,21.75,23.12,21.69,22.94,68516000,0.78
1997-09-09,21.31,21.88,21.25,21.81,39757200,0.74
1997-09-08,22.25,22.25,21.44,21.5,43789200,0.73
1997-09-05,22.63,22.87,22.0,22.19,34176800,0.76
1997-09-04,22.56,22.87,22.25,22.5,30634800,0.77
1997-09-03,22.38,23.25,22.31,22.5,71033200,0.77
1997-09-02,22.0,22.56,21.94,22.38,46510800,0.76
1997-08-29,21.81,22.0,21.5,21.75,27417600,0.74
1997-08-28,22.13,22.5,22.0,22.0,23917600,0.75
1997-08-27,22.38,22.75,21.88,22.69,47658800,0.77
1997-08-26,22.63,23.0,22.13,22.25,56551600,0.76
1997-08-25,23.62,23.69,22.94,23.06,34658400,0.79
1997-08-22,23.44,24.0,23.37,23.62,56907200,0.81
1997-08-21,24.5,24.69,23.88,24.0,64820000,0.82
1997-08-20,24.44,25.12,24.19,24.62,81076800,0.84
1997-08-19,23.69,24.5,23.31,24.44,72290400,0.83
1997-08-18,23.31,23.75,22.75,23.62,54460000,0.81
1997-08-15,23.12,23.44,22.81,23.25,65240000,0.79
1997-08-14,23.62,24.25,22.69,23.0,108612000,0.79
1997-08-13,22.25,23.88,20.44,23.62,300356000,0.81
1997-08-12,24.06,24.25,21.88,22.06,262099600,0.75
1997-08-11,26.31,26.44,23.5,24.56,387749600,0.84
1997-08-08,27.81,28.37,26.13,26.81,453541200,0.92
1997-08-07,28.75,29.56,28.37,29.19,938859600,1.0
1997-08-06,25.25,27.75,25.0,26.31,1047620000,0.9
1997-08-05,19.94,20.0,19.48,19.75,61782000,0.67
1997-08-04,19.19,19.81,19.19,19.75,152829600,0.67
1997-08-01,17.62,19.19,17.56,19.19,120478400,0.65
1997-07-31,17.38,17.75,17.25,17.5,65954000,0.6
1997-07-30,16.94,17.69,16.75,17.38,93576000,0.59
1997-07-29,16.44,16.62,16.37,16.5,17810800,0.56
1997-07-28,16.44,16.5,16.25,16.44,27627600,0.56
1997-07-25,15.87,16.56,15.75,16.25,54490800,0.55
1997-07-24,16.12,16.12,15.63,15.81,33373200,0.54
1997-07-23,16.75,16.88,16.0,16.12,35322000,0.55
1997-07-22,16.37,16.69,16.31,16.56,57834000,0.57
1997-07-21,17.56,17.69,16.0,16.16,88729200,0.55
1997-07-18,17.87,17.94,17.06,17.34,79391200,0.59
1997-07-17,17.0,18.12,16.44,17.5,186566800,0.6
1997-07-16,15.81,16.5,15.63,16.44,111563200,0.56
1997-07-15,15.75,16.0,15.63,15.94,104588400,0.54
1997-07-14,15.25,15.63,14.88,15.63,102751600,0.53
1997-07-11,13.38,15.5,13.31,15.19,183736000,0.52
1997-07-10,12.87,13.38,12.75,13.25,123127200,0.45
1997-07-09,13.81,13.88,13.63,13.69,35504000,0.47
1997-07-08,13.88,14.0,13.69,13.75,23923200,0.47
1997-07-07,13.94,14.25,13.75,13.81,47868800,0.47
1997-07-03,13.12,13.88,13.0,13.69,46695600,0.47
1997-07-02,13.25,13.38,13.0,13.06,62490400,0.45
1997-07-01,13.94,14.0,13.12,13.19,112669200,0.45
1997-06-30,14.75,14.75,14.0,14.25,42795200,0.49
1997-06-27,14.69,14.81,14.62,14.69,39488400,0.5
1997-06-26,15.13,15.13,14.62,14.69,95496800,0.5
1997-06-25,15.31,15.38,15.0,15.13,49658000,0.52
1997-06-24,15.44,15.56,15.25,15.31,27787200,0.52
1997-06-23,15.5,15.63,15.38,15.38,24886400,0.52
1997-06-20,15.69,15.75,15.5,15.56,27546400,0.53
1997-06-19,16.0,16.0,15.69,15.75,30256800,0.54
1997-06-18,16.12,16.25,15.75,15.94,27412000,0.54
1997-06-17,15.56,16.5,15.5,16.34,35562800,0.56
1997-06-16,15.87,15.87,15.38,15.5,33502000,0.53
1997-06-13,16.06,16.12,15.75,15.81,33017600,0.54
1997-06-12,16.37,16.37,16.0,16.06,19672800,0.55
1997-06-11,16.31,16.44,16.25,16.31,26350800,0.56
1997-06-10,16.75,16.75,16.06,16.25,34762000,0.55
1997-06-09,16.69,16.94,16.62,16.62,18701200,0.57
1997-06-06,16.62,16.75,16.5,16.75,13218800,0.57
1997-06-05,16.62,17.13,16.56,16.69,16153200,0.57
1997-06-04,16.62,16.75,16.5,16.62,20101200,0.57
1997-06-03,16.75,16.94,16.62,16.69,16310000,0.57
1997-06-02,17.0,17.0,16.75,16.94,10396400,0.58
1997-05-30,16.5,17.0,16.37,16.62,44332400,0.57
1997-05-29,17.13,17.13,16.62,16.62,27795600,0.57
1997-05-28,17.38,17.5,17.0,17.0,21884800,0.58
1997-05-27,16.75,17.38,16.75,17.25,20521200,0.59
1997-05-23,16.62,17.0,16.62,16.88,16758000,0.58
1997-05-22,16.75,16.88,16.5,16.62,19191200,0.57
1997-05-21,17.13,17.13,16.5,16.88,30562000,0.58
1997-05-20,17.0,17.44,16.75,17.25,21207200,0.59
1997-05-19,17.5,17.62,17.0,17.0,13064800,0.58
1997-05-16,17.5,17.62,17.25,17.25,23324000,0.59
1997-05-15,17.75,18.0,17.5,17.75,24752000,0.61
1997-05-14,17.87,18.0,17.5,17.69,33910800,0.6
1997-05-13,17.5,17.87,17.0,17.56,49254800,0.6
1997-05-12,17.25,17.62,17.0,17.56,41244000,0.6
1997-05-09,17.0,17.5,17.0,17.06,47093200,0.58
1997-05-08,16.62,17.13,16.5,17.0,20734000,0.58
1997-05-07,16.88,17.0,16.37,16.5,28554400,0.56
1997-05-06,17.0,17.13,16.75,16.88,20787200,0.58
1997-05-05,17.0,17.13,16.75,17.0,24623200,0.58
1997-05-02,17.0,17.13,16.75,17.0,25496800,0.58
1997-05-01,16.88,17.13,16.75,17.0,18085200,0.58
1997-04-30,17.0,17.25,16.75,17.0,64408400,0.58
1997-04-29,18.0,18.0,17.5,17.69,12938800,0.6
1997-04-28,17.75,17.87,17.5,17.62,11692800,0.6
1997-04-25,17.62,17.87,17.38,17.5,21845600,0.6
1997-04-24,18.5,18.5,17.75,17.87,18734800,0.61
1997-04-23,18.38,18.5,18.12,18.12,13622000,0.62
1997-04-22,18.12,18.5,17.87,18.5,23662800,0.63
1997-04-21,18.63,18.63,18.0,18.0,22288000,0.61
1997-04-18,19.13,19.13,18.38,18.38,35361200,0.63
1997-04-17,18.25,19.13,18.12,19.0,54866000,0.65
1997-04-16,18.63,19.0,18.38,18.56,21554400,0.63
1997-04-15,19.13,19.25,18.12,18.44,34011600,0.63
1997-04-14,18.38,18.88,18.0,18.75,28089600,0.64
1997-04-11,18.88,18.88,18.12,18.25,19891200,0.62
1997-04-10,19.0,19.13,18.5,18.88,29246000,0.64
1997-04-09,19.25,19.25,18.88,19.0,61247200,0.65
1997-04-08,19.62,19.62,18.63,19.13,48456800,0.65
1997-04-07,19.75,19.87,19.25,19.5,63814800,0.67
1997-04-04,19.13,19.62,19.0,19.25,118812400,0.66
1997-04-03,18.5,19.13,18.25,18.88,137214000,0.64
1997-04-02,17.87,18.06,17.62,18.0,55608000,0.61
1997-04-01,17.62,17.81,17.38,17.5,55064800,0.6
1997-03-31,18.63,19.37,17.25,18.25,242561200,0.62
1997-03-27,17.5,19.25,17.25,18.63,284726400,0.64
1997-03-26,16.37,16.88,16.25,16.75,26709200,0.57
1997-03-25,16.62,16.62,16.08,16.5,28140000,0.56
1997-03-24,16.5,16.62,16.25,16.5,17805200,0.56
1997-03-21,17.5,17.5,16.37,16.62,34115200,0.57
1997-03-20,16.0,17.5,15.87,17.25,79259600,0.59
1997-03-19,16.37,16.37,15.87,16.12,52057600,0.55
1997-03-18,16.37,16.5,16.12,16.25,31768800,0.55
1997-03-17,16.25,16.5,16.0,16.5,48188000,0.56
1997-03-14,16.37,16.75,16.25,16.56,57604400,0.57
1997-03-13,16.37,16.37,16.12,16.37,26272400,0.56
1997-03-12,16.25,16.75,16.12,16.25,17749200,0.55
1997-03-11,16.62,16.62,16.0,16.37,24626000,0.56
1997-03-10,16.62,16.75,16.44,16.62,24796800,0.57
1997-03-07,16.75,16.75,16.37,16.5,17654000,0.56
1997-03-06,17.0,17.0,16.5,16.62,29072400,0.57
1997-03-05,16.62,17.0,16.5,17.0,24040800,0.58
1997-03-04,16.25,16.5,16.0,16.5,25799200,0.56
1997-03-03,16.5,16.5,16.0,16.12,32614400,0.55
1997-02-28,16.88,16.88,16.25,16.25,30469600,0.55
1997-02-27,17.0,17.13,16.75,17.0,25748800,0.58
1997-02-26,17.0,17.13,16.75,17.13,25793600,0.58
1997-02-25,17.0,17.38,16.88,16.88,34521200,0.58
1997-02-24,16.25,16.88,16.25,16.62,29397200,0.57
1997-02-21,16.88,17.0,16.0,16.37,52771600,0.56
1997-02-20,17.62,17.62,17.0,17.0,31236800,0.58
1997-02-19,17.87,17.87,17.13,17.62,60323200,0.6
1997-02-18,16.62,17.87,16.25,17.87,92069600,0.61
1997-02-14,16.25,16.37,16.0,16.31,59312400,0.56
1997-02-13,15.75,16.12,15.5,16.12,48958000,0.55
1997-02-12,15.75,15.87,15.5,15.75,44066400,0.54
1997-02-11,15.87,16.0,15.5,15.69,35019600,0.54
1997-02-10,16.12,16.12,15.63,15.63,46351200,0.53
1997-02-07,16.5,16.5,15.75,15.81,58816800,0.54
1997-02-06,15.25,16.12,15.25,16.0,99876000,0.55
1997-02-05,15.25,15.63,15.25,15.25,98621600,0.52
1997-02-04,16.25,16.37,15.13,15.38,178161200,0.52
1997-02-03,16.88,17.0,16.25,16.31,92027600,0.56
1997-01-31,16.62,16.62,16.5,16.62,49907200,0.57
1997-01-30,16.75,16.75,16.5,16.75,34983200,0.57
1997-01-29,16.62,16.75,16.5,16.62,37926000,0.57
1997-01-28,17.0,17.0,16.5,16.62,52640000,0.57
1997-01-27,17.13,17.25,16.62,16.62,53510800,0.57
1997-01-24,17.25,17.25,16.88,16.88,47070800,0.58
1997-01-23,17.25,17.38,17.13,17.25,43086400,0.59
1997-01-22,17.38,17.5,17.0,17.19,51405200,0.59
1997-01-21,17.0,17.25,16.88,17.25,71206800,0.59
1997-01-20,16.88,17.13,16.75,16.94,72906400,0.58
1997-01-17,16.75,17.13,16.62,16.75,81286800,0.57
1997-01-16,17.13,17.13,16.62,16.75,167826400,0.57
1997-01-15,18.0,18.0,17.13,17.25,108273200,0.59
1997-01-14,18.38,18.38,17.75,17.87,63943600,0.61
1997-01-13,18.5,18.5,18.12,18.12,76437200,0.62
1997-01-10,17.62,18.25,17.62,18.25,88429600,0.62
1997-01-09,17.75,17.87,17.5,17.75,111664000,0.61
1997-01-08,18.25,18.38,17.38,17.62,275032800,0.6
1997-01-07,18.12,18.25,17.5,17.5,244232800,0.6
1997-01-06,17.62,18.34,17.25,17.87,470708000,0.61
1997-01-03,21.12,22.25,21.0,21.75,29929200,0.74
1997-01-02,21.12,21.25,20.75,21.0,35778400,0.72
1996-12-31,21.37,21.5,20.75,20.88,95936400,0.71
1996-12-30,23.12,23.25,21.75,21.75,65450000,0.74
1996-12-27,22.87,23.75,22.87,23.12,34249600,0.79
1996-12-26,23.25,23.25,22.87,23.0,21221200,0.79
1996-12-24,23.25,23.37,22.87,23.12,14403200,0.79
1996-12-23,24.0,24.25,23.25,23.25,83076000,0.79
1996-12-20,22.5,23.62,21.37,23.5,136609200,0.8
1996-12-19,23.0,23.25,22.25,22.25,34221600,0.76
1996-12-18,22.75,23.12,22.63,23.12,51268000,0.79
1996-12-17,22.38,22.5,22.25,22.5,39312000,0.77
1996-12-16,23.5,23.5,22.5,22.63,37310000,0.77
1996-12-13,23.75,23.88,23.25,23.25,22274000,0.79
1996-12-12,24.13,24.25,23.88,23.88,21750400,0.82
1996-12-11,23.75,24.25,23.75,24.0,40840800,0.82
1996-12-10,24.87,25.0,24.25,24.5,46071200,0.84
1996-12-09,25.25,25.38,24.81,25.0,39662000,0.85
1996-12-06,24.38,25.38,24.0,25.12,57346800,0.86
1996-12-05,25.0,25.25,25.0,25.0,35534800,0.85
1996-12-04,25.12,25.38,24.87,25.0,47706400,0.85
1996-12-03,25.25,25.5,25.0,25.12,68882800,0.86
1996-12-02,24.13,25.12,23.88,25.12,43744400,0.86
1996-11-29,24.5,24.62,24.0,24.13,10572800,0.82
1996-11-27,24.13,24.62,24.13,24.5,22260000,0.84
1996-11-26,24.87,25.0,24.0,24.25,28246400,0.83
1996-11-25,25.38,25.5,25.0,25.0,19737200,0.85
1996-11-22,24.5,25.25,24.5,25.25,25995200,0.86
1996-11-21,24.87,25.0,24.38,24.5,17651200,0.84
1996-11-20,24.87,25.38,24.87,25.0,25774000,0.85
1996-11-19,24.87,25.12,24.62,24.87,31108000,0.85
1996-11-18,25.0,25.12,24.5,24.75,38208800,0.84
1996-11-15,25.88,26.0,25.0,25.0,32678800,0.85
1996-11-14,25.5,25.75,25.38,25.63,12132400,0.87
1996-11-13,25.38,25.88,25.0,25.56,20902000,0.87
1996-11-12,26.13,26.25,25.12,25.25,35739200,0.86
1996-11-11,26.37,26.37,25.88,26.0,23133600,0.89
1996-11-08,25.88,26.25,25.75,26.25,47177200,0.9
1996-11-07,25.38,26.0,25.25,25.88,38768800,0.88
